SUMMARY,DTSTART,DTEND,SUNRISE,SUNSET,MOONRISE,MOONSET,MONTH,WEEKDAY,PAKSHA,TITHI,TITHIEND,TITHI2,TITHIEND,NAKSHATRA,NAKSHATRAEND,NAKSHATRA2,NAKSHATRA2END,YOGA,YOGAEND,YOGA2,YOGA2END,KARANA,KARANAEND,KARANA2,KARANA2END,KARANA3,KARANA3END,SUNSIGN,MOONSIGN,RAHU KALAM,GULIKAI KALAM,YAMAGANDA,ABHIJIT,DUR MUHURATHAM,AMRIT KALAM,FESTIVALS,EMPTY,ATTENDEE,LOCATION,PRIORITY,URL,CALENDAR,UID,,,
"Kartika, Chaturthi Shukla Paksha, 1941 Vikari Shaka Samvata",10/31/2019,11/01/19,6:42 AM,6:02 PM,Moonrise - 09:38 AM,Moonset - 09:02 PMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Guruwara,Paksha - Shukla Paksha,Tithi - Chaturthi ,1:01 AM,None,None,Nakshatra - Jyeshtha ,9:32 PM,None,None,Yoga - Shobhana ,9:44 AM,None,None,Karana - Vanija ,1:25 PM,Karana - Vishti ,1:01 AM,None,None,Sunsign - Tula,Moonsign - Vrishchika upto 09:32 PM,Rahu Kalam - 01:47 PM to 03:12 PM,Gulikai Kalam - 09:32 AM to 10:57 AM,Yamaganda - 06:42 AM to 08:07 AM,Abhijit - 11:59 AM to 12:45 PM,Dur Muhurtam - 10:29 AM to 11:14 AM,Dur Muhurtam - 03:01 PM to 03:46 PM,"Amrit Kalam - 12:54 PM to 02:29 PMjyam - 05:39 AM, Nov 01 to 07:17 AM, Nov 01",Day Festivals and Events - Nagula ChavithiVinayaka Chaturthi,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),6495e977144024337aaf6fbc0cca85ec@ical.drikpanchang.com,,
"Kartika, Panchami Shukla Paksha, 1941 Vikari Shaka Samvata",11/01/19,11/02/19,6:42 AM,6:02 PM,Moonrise - 10:37 AM,Moonset - 09:55 PMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Shukrawara,Paksha - Shukla Paksha,Tithi - Panchami ,12:51 AM,None,None,Nakshatra - Mula ,9:53 PM,None,None,Yoga - Atiganda ,7:59 AM,None,None,Karana - Bava ,12:50 PM,Karana - Balava upto,12:51AM,None,None,Sunsign - Tula,"Moonsign - Dhanu""",Rahu Kalam - 10:57 AM to 12:22 PM,Gulikai Kalam - 08:07 AM to 09:32 AM,Yamaganda - 03:12 PM to 04:37 PM,Abhijit - 11:59 AM to 12:45 PM,Dur Muhurtam - 08:58 AM to 09:43 AM,Dur Muhurtam - 12:45 PM to 01:30 PM,Amrit Kalam - 03:23 PM to 05:01 PMVarjyam - 08:16 PM to 09:53 PM,Day Festivals and Events - Labh Panchami goo.gl/x6eZvg,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),a824ff22fb23c1fb35308999c7a91d2a@ical.drikpanchang.com,,,
"Kartika, Shashthi Shukla Paksha, 1941 Vikari Shaka Samvata",11/02/19,11/03/19,6:43 AM,6:01 PM,Moonrise - 11:32 AM,Moonset - 10:48 PMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Shaniwara,Paksha - Shukla Paksha,Tithi - Shashthi ,1:31 AM,None,None,Nakshatra - Purva Ashadha ,11:02 PM,None,None,Yoga - Sukarman ,6:53 AM,Yoga - Dhriti ,6:25 AM,Karana - Kaulava ,1:05 PM,Karana - Taitila ,1:31 AM,None,None,Sunsign - Tula,"Moonsign - Dhanu upto 05:27 AM, Nov 03",Rahu Kalam - 09:32 AM to 10:57 AM,Gulikai Kalam - 06:43 AM to 08:07 AM,Yamaganda - 01:47 PM to 03:11 PM,Abhijit - 11:59 AM to 12:44 PM,Dur Muhurtam - 06:43 AM to 07:28 AM,Dur Muhurtam - 07:28 AM to 08:13 AM,Amrit Kalam - 06:01 PM to 07:41 PMVarjyam - 07:57 AM to 09:37 AM,Day Festivals and Events - Chhath Puja goo.gl/ybEzgtSoora Samharam,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),82e92b7fe02fc3f443e4455702a063d5@ical.drikpanchang.com,,
"Kartika, Saptami Shukla Paksha, 1941 Vikari Shaka Samvata",11/03/19,11/04/19,6:43 AM,6:01 PM,Moonrise - 12:22 PM,Moonset - 11:42 PMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Raviwara,Paksha - Shukla Paksha,Tithi - Saptami ,2:56 AM,None,None,Nakshatra - Uttara Ashadha ,12:56 AM,None,None,Yoga - Shula ,6:31 AM,None,None,Karana - Garaja ,2:08 PM,Karana - Vanija ,2:56 AM,None,None,Sunsign - Tula,Moonsign - Makara,Rahu Kalam - 04:36 PM to 06:01 PM,Gulikai Kalam - 03:11 PM to 04:36 PM,Yamaganda - 12:22 PM to 01:47 PM,Abhijit - 11:59 AM to 12:44 PM,Dur Muhurtam - 04:30 PM to 05:15 PM,"Amrit Kalam - 06:02 PM to 07:45 PMVarjyam - 07:40 AM to 09:24 AMVarjyam - 05:21 AM, Nov 04 to 07:07 AM, Nov 04DayFestivals and Events - Bhanu SaptamiKartika Ashtahnika BeginsJalaram Bapa Jayanti",from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),e325f5d7afbfcf12b77247d87bce7207@ical.drikpanchang.com,,,,
"Kartika, Ashtami Shukla Paksha, 1941 Vikari Shaka Samvata",11/04/19,11/05/19,6:44 AM,6:00 PM,Moonrise - 01:09 PM,"Moonset - 12:34 AM, Nov 05Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Somawara,Paksha - Shukla Paksha,Tithi - Ashtami ,4:57 AM,None,None,Nakshatra - Shravana ,3:24 AM,None,None,Yoga - Ganda ,Full Night,None,None,Karana - Vishti ,3:53 PM,Karana - Bava ,4:57 AM,None,None,Sunsign - Tula,"Moonsign - Makara""",Rahu Kalam - 08:08 AM to 09:33 AM,Gulikai Kalam - 01:46 PM to 03:11 PM,Yamaganda - 10:57 AM to 12:22 PM,Abhijit - 11:59 AM to 12:44 PM,Dur Muhurtam - 12:44 PM to 01:30 PM,Dur Muhurtam - 03:00 PM to 03:45 PM,Amrit Kalam - 03:56 PM to 05:42 PM,Day Festivals and Events - Masik DurgashtamiGopashtami,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),823e0c1cd8655e6985d83e9b655c4fe4@ical.drikpanchang.com,,,
"Kartika, Navami Shukla Paksha, 1941 Vikari Shaka Samvata",11/05/19,11/06/19,6:44 AM,6:00 PM,Moonrise - 01:51 PM,"Moonset - 01:25 AM, Nov 06Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Mangalawara,Paksha - Shukla Paksha,Tithi - Navami ,Full Night,None,None,Nakshatra - Dhanishtha ,6:16 AM,None,None,Yoga - Ganda ,7:02 AM,None,None,Karana - Balava ,6:07 PM,Karana - Kaulava ,Full Night,None,None,Sunsign - Tula,"Moonsign - Makara upto 04:48 PM""",Rahu Kalam - 03:11 PM to 04:35 PM,Gulikai Kalam - 12:22 PM to 01:46 PM,Yamaganda - 09:33 AM to 10:57 AM,Abhijit - 11:59 AM to 12:44 PM,Dur Muhurtam - 08:59 AM to 09:44 AM,Dur Muhurtam - 11:06 PM to 11:57 PM,Amrit Kalam - 06:37 PM to 08:25 PMjyam - 07:53 AM to 09:40 AM,Day Festivals andEvents - Akshaya NavamiJagaddhatri Puja,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),fab0b7a04995de9081b678bb58af678f@ical.drikpanchang.com,,,
"Kartika, Navami Shukla Paksha, 1941 Vikari Shaka Samvata",11/06/19,11/07/19,6:45 AM,5:59 PM,Moonrise - 02:30 PM,"Moonset - 02:14 AM, Nov 07Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Budhawara,Paksha - Shukla Paksha,Tithi - Navami ,7:21 AM,None,None,Nakshatra - Shatabhisha ,Full Night,None,None,Yoga - Vriddhi ,7:50 AM,None,None,Karana - Kaulava ,7:21 AM,Karana - Taitila ,8:38 PM,None,None,Sunsign - Tula,Moonsign - Kumbha,Rahu Kalam - 12:22 PM to 01:46 PM,Gulikai Kalam - 10:58 AM to 12:22 PM,Yamaganda - 08:09 AM to 09:33 AM,Abhijit - None,Dur Muhurtam - 11:59 AM to 12:44 PM,"Amrit Kalam -01:10 AM, Nov 07 to 08 AM, Nov 07Varjyam - 02:22 PM to 04:10 PM",from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),5e2659030c63d4ced36e006f97e2f210@ical.drikpanchang.com,,,,
"Kartika, Dashami Shukla Paksha, 1941 Vikari Shaka Samvata",11/07/19,11/08/19,6:45 AM,5:59 PM,Moonrise - 03:06 PM,"Moonset - 03:03 AM, Nov 08Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Guruwara,Paksha - Shukla Paksha,Tithi - Dashami ,9:55 AM,None,None,Nakshatra - Shatabhisha ,9:16 AM,None,None,Yoga - Dhruva ,8:44 AM,None,None,Karana - Garaja ,9:55 AM,Karana - Vanija ,11:11 PM,None,None,Sunsign - Tula,"Moonsign - Kumbha upto 05:30 AM, Nov 08",Rahu Kalam - 01:46 PM to 03:10 PM,Gulikai Kalam - 09:34 AM to 10:58 AM,Yamaganda - 06:45 AM to 08:09 AM,Abhijit - 12:00 PM to 12:44 PM,Dur Muhurtam - 10:30 AM to 11:15 AM,Dur Muhurtam - 02:59 PM to 03:44 PM,"Amrit Kalam - 03:14 AM, Nov 08 to 05:02 AM, Nov 08Varjyam - 04:27 PM to 06:15 PM",Day Festivals and Events - Kansa Vadh,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),55cb6e13837d9e13e79e8351d1e3e60e@ical.drikpanchang.com,,
"Kartika, Ekadashi Shukla Paksha, 1941 Vikari Shaka Samvata",11/08/19,11/09/19,6:46 AM,5:59 PM,Moonrise - 03:41 PM,"Moonset - 03:51 AM, Nov 09Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Shukrawara,Paksha - Shukla Paksha,Tithi - Ekadashi ,12:24 PM,None,None,Nakshatra - Purva Bhadrapada ,12:13 PM,None,None,Yoga - Vyaghata ,9:35 AM,None,None,Karana - Vishti ,12:24 PM,Karana - Bava ,1:34 AM,None,None,Sunsign - Tula,Moonsign - Meena,Rahu Kalam - 10:58 AM to 12:22 PM,Gulikai Kalam - 08:10 AM to 09:34 AM,Yamaganda - 03:10 PM to 04:34 PM,Abhijit - 12:00 PM to 12:44 PM,Dur Muhurtam - 09:00 AMto 09:45 AM,"Dur Muhurtam - 12:44 PM to 01:29 PMVarjyam - 10:55 PM to 12:42 AM, Nov 09",Day Festivals and Events - Devutthana Ekadashi goo.gl/v9yQ78Bhishma Panchak BeginsYogeshwara Dwadashi,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),52eabe0e18657b90fe5087750ba2a5ce@ical.drikpanchang.com,,,
"Kartika, Dwadashi Shukla Paksha, 1941 Vikari Shaka Samvata",11/09/19,11/10/19,6:46 AM,5:58 PM,Moonrise - 04:16 PM,"Moonset - 04:39 AM, Nov 10Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Shaniwara,Paksha - Shukla Paksha,Tithi - Dwadashi ,2:39 PM,None,None,Nakshatra - Uttara Bhadrapada ,2:57 PM,None,None,Yoga - Harshana ,10:17 AM,None,None,Karana - Balava ,2:39 PM,Karana - Kaulava ,3:39 AM,None,None,Sunsign - Tula,Moonsign - Meena,Rahu Kalam - 09:34 AM to 10:58 AM,Gulikai Kalam - 06:46 AM to 08:10 AM,Yamaganda - 01:46 PM to 03:10 PM,Abhijit - 12:00 PM to 12:45 PM,Dur Muhurtam - 06:46AM to 07:31 AM,Dur Muhurtam - 07:31 AM to 08:16 AM,"Amrit Kalam - 09:36 AM to 11:23 AMVarjyam - 04:08 AM, Nov 10 to 05:54 AM, Nov 10",Day Festivals and Events - Devutthana Ekadashi Parana goo.gl/v9yQ78Tulasi Vivah goo.gl/qSjJ2QPradosh VratShani Trayodashi,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),2d3f227ab25f402e7f72214364322d22@ical.drikpanchang.com,,
"Kartika, Trayodashi Shukla Paksha, 1941 Vikari Shaka Samvata",11/10/19,11/11/19,6:47 AM,5:58 PM,Moonrise - 04:50 PM,"Moonset - 05:29 AM, Nov 11Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Raviwara,Paksha - Shukla Paksha,Tithi - Trayodashi ,4:33 PM,None,None,Nakshatra - Revati ,5:20 PM,None,None,Yoga - Vajra ,10:43 AM,None,None,Karana - Taitila ,4:33 PM,Karana - Garaja ,5:21 AM,None,None,Sunsign - Tula,"Moonsign - Meena upto 05:20 PM""",Rahu Kalam - 04:34 PM to 05:58 PM,Gulikai Kalam - 03:10 PM to 04:34 PM,Yamaganda -12:22 PM to 01:46 PM,Abhijit - 12:00 PM to 12:45 PM,Dur Muhurtam - 04:28 PM to 05:13 PM,Amrit Kalam - 02:41 PM to 04:27 PM,Day Festivals and Events - Vaikuntha ChaturdashiVishweshwara Vrat,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),03fd8129016063abc642266d23baa194@ical.drikpanchang.com,,,,
"Kartika, Chaturdashi Shukla Paksha, 1941 Vikari Shaka Samvata",11/11/19,11/12/19,6:47 AM,5:58 PM,Moonrise - 05:27 PM,"Moonset - 06:20 AM, Nov 12Shaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit",Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Somawara,Paksha - Shukla Paksha,Tithi - Chaturdashi ,6:02 PM,None,None,Nakshatra - Ashwini ,7:18 PM,None,None,Yoga - Siddhi ,10:50 AM,None,None,Karana - Vanija ,6:02 PM,Karana - Vishti ,6:36 AM,None,None,Sunsign - Tula,Moonsign - Mesha,Rahu Kalam - 08:11 AM to 09:35 AM,Gulikai Kalam - 01:46 PM to 03:10 PM,Yamaganda - 10:59 AM to12:22 PM,Abhijit - 12:00 PM to 12:45 PM,Dur Muhurtam - 12:45 PM to 01:29 PM,Dur Muhurtam - 02:59 PM to 03:43 PM,"Amrit Kalam - 11:31 AM to 01:15PMVarjyam - 02:59 PM to 04:43 PMVarjyam - 05:32 AM, Nov 12 to 07:14 AM, Nov 12",Day Festivals and Events - Manikarnika SnanKartika Chaumasi Chaudas,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),1b52203890f974ac0258b038c1f59e43@ical.drikpanchang.com,,
"Kartika, Purnima Shukla Paksha, 1941 Vikari Shaka Samvata",11/12/19,11/13/2019,6:48 AM,5:57 PM,Moonrise - 06:06 PM,Moonset - No MoonsetShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Kartika,Weekday - Mangalawara,Paksha - Shukla Paksha,Tithi - Purnima ,7:04 PM,None,None,Nakshatra - Bharani ,8:52 PM,None,None,Yoga - Vyatipata,10:38 AM,None,None,Karana - Bava ,7:04 PM,Karana - Balava ,Full Night,None,None,Sunsign - Tula,"Moonsign - Mesha upto 03:12 AM, Nov 13",Rahu Kalam - 03:10 PM to 04:34 PM,Gulikai Kalam - 12:22 PM to 01:46 PM,Yamaganda - 09:35 AM to 10:59 AM,Abhijit - 12:00 PM to 12:45 PM,Dur Muhurtam - 09:02 AM to 09:46 AM,Dur Muhurtam - 11:06 PM to 11:57 PM,Amrit Kalam - 03:45 PMto 05:28 PMDay Festivals and Events - Dev Diwali goo.gl/b26k78Kartika PurnimaKartika Purnima VratPushkara SnanaGuru Nanak JayantiBhishma Panchak EndsKartika Ashtahnika EndsKartika Ratha Yatra,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),99f67b99ce3c403b5233ecc2b5680483@ical.drikpanchang.com,,,
"Kartika, Pratipada Krishna Paksha, 1941 Vikari Shaka Samvata",11/13/2019,11/14/2019,6:48 AM,5:57 PM,Moonrise - 06:48 PM,Moonset - 07:13 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Budhawara,Paksha - Krishna Paksha,Tithi - Pratipada ,7:42 PM,None,None,Nakshatra - Krittika ,10:02 PM,None,None,Yoga - Varigha ,10:06 AM,None,None,Karana - Balava ,7:26 AM,Karana - Kaulava ,7:42 PM,None,None,Sunsign - Tula,"Moonsign - Vrishabha""",Rahu Kalam - 12:23 PM to 01:46 PM,Gulikai Kalam - 10:59 AM to 12:23 PM,Yamaganda - 08:12 AM to 09:35AM,Abhijit - None,Dur Muhurtam - 12:00 PM to 12:45 PM,Amrit Kalam - 07:31 PM to 09:11 PMVarjyam - 09:27 AM to 11:08 AM,Day Festivals and Events - Masik Karthigai,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),1a5f23437f18ecf5f21732e4e440e3f9@ical.drikpanchang.com,,,,
"Kartika, Dwitiya Krishna Paksha, 1941 Vikari Shaka Samvata",11/14/2019,11/15/2019,6:49 AM,5:57 PM,Moonrise - 07:34 PM,Moonset - 08:08 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Guruwara,Paksha - Krishna Paksha,Tithi - Dwitiya ,7:55 PM,None,None,Nakshatra - Rohini ,10:48 PM,None,None,Yoga - Parigha ,9:15 AM,None,None,Karana - Taitila ,7:51 AM,Karana - Garaja ,7:55 PM,None,None,Sunsign - Tula,Moonsign - Vrishabha,Rahu Kalam - 01:46 PM to 03:10 PM,Gulikai Kalam - 09:36 AM to 10:59 AM,Yamaganda - 06:49 AM to 08:12 AM,Abhijit - 12:00 PM to 12:45 PM,Dur Muhurtam - 10:31 AM to 11:16 AM,Dur Muhurtam - 02:59 PM to 03:43 PM,"Amrit Kalam - 07:30 PM to 09:09 PMVarjyam - 02:33 PM to 04:12 PMVarjyam - 04:30 AM, Nov 15 to 06:08 AM, Nov 15",Day Festivals and Events - Rohini Vrat,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),a52d7ae6c99f1771c6210c1eb270a20d@ical.drikpanchang.com,,
"Kartika, Tritiya Krishna Paksha, 1941 Vikari Shaka Samvata",11/15/2019,11/16/2019,6:49 AM,5:56 PM,Moonrise - 08:25 PM,Moonset - 09:05 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Shukrawara,Paksha - Krishna Paksha,Tithi - Tritiya ,7:46 PM,None,None,Nakshatra - Mrigashirsha ,11:13 PM,None,None,Yoga - Shiva ,8:06 AM,Yoga - Siddha ,6:40 AM,Karana - Vanija ,7:53 AM,Karana - Vishti ,7:46 PM,None,None,Sunsign - Tula,"Moonsign - Vrishabha upto 11:03 AM""",Rahu Kalam - 10:59 AM to 12:23 PM,Gulikai Kalam -08:13 AM to 09:36 AM,Yamaganda - 03:10 PM to 04:33 PM,Abhijit - 12:01 PM to 12:45 PM,Dur Muhurtam - 09:03 AM to 09:47 AM,Dur Muhurtam - 12:45 PM to 01:30 PM,Amrit Kalam - 02:16 PM to 03:54 PM,Day Festivals and Events - Ganadhipa Sankashti Chaturthi goo.gl/FuyxEW,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),3381b4b024be9bdf19a2e2b6927c51e2@ical.drikpanchang.com,,,
"Kartika, Chaturthi Krishna Paksha, 1941 Vikari Shaka Samvata",11/16/2019,11/17/2019,6:50 AM,5:56 PM,Moonrise - 09:20 PM,Moonset - 10:02 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Shaniwara,Paksha - Krishna Paksha,Tithi - Chaturthi ,7:15 PM,None,None,Nakshatra - Ardra ,11:17 PM,None,None,Yoga - Sadhya ,4:57 AM,None,None,Karana - Bava ,7:33 AM,Karana - Balava ,7:15 PM,None,None,"Sunsign - Tula upto 01:07 AM, Nov 17","Moonsign - Mithuna""",Rahu Kalam - 09:36 AM to 11:00 AM,Gulikai Kalam - 06:50 AM to 08:13 AM,Yamaganda - 01:46 PM to 03:10 PM,Abhijit - 12:01 PM to 12:45 PMDur Muhurtam -06:50 AM to 07:34 AM,Dur Muhurtam - 07:34 AM to 08:19 AM,Amrit Kalam - 01:15 PM to 02:51 PMVarjyam - 07:38 AM to 09:15 AM,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),aad6ccd8dee14bb48158ebb0bbfa8683@ical.drikpanchang.com,,,,,
"Kartika, Panchami Krishna Paksha, 1941 Vikari Shaka Samvata",11/17/2019,11/18/2019,6:50 AM,5:56 PM,Moonrise - 10:18 PM,Moonset - 10:58 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Raviwara,Paksha - Krishna Paksha,Tithi - Panchami ,6:23 PM,None,None,Nakshatra - Punarvasu ,11:00 PM,None,None,Yoga - Shubha ,2:58 AM,None,None,Karana - Kaulava ,6:52 AM,Karana - Taitila,6:23 PM,Karana - Garaja ,5:49 AM,Sunsign - Vrishchika,Moonsign - Mithuna upto 05:06 PM,Rahu Kalam - 04:33 PM to 05:56 PM,Gulikai Kalam - 03:10 PM to 04:33 PM,Yamaganda - 12:23 PM to 01:46 PM,Abhijit - 12:01 PM to 12:45 PM,Dur Muhurtam - 04:27 PM to 05:12 PM,"Amrit Kalam - 08:37 PM to 10:12 PMVarjyam - 11:08 AM to 12:43 PMVarjyam - 06:47 AM, Nov 18 to 08:21 AM, Nov 18",Day Festivals and Events - Vrishchika Sankranti goo.gl/frF9c9Mandala Pooja Begins,from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),81db38010a7c84cdb531a1d49c42cc52@ical.drikpanchang.com,,,
"Kartika, Shashthi Krishna Paksha, 1941 Vikari Shaka Samvata",11/18/2019,11/19/2019,6:51 AM,5:56 PM,Moonrise - 11:18 PM,Moonset - 11:52 AMShaka Samvat - 1941 VikariVikram Samvat - 2076 ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Somawara,Paksha - Krishna Paksha,Tithi - Shashthi ,5:10 PM,None,None,Nakshatra - Pushya ,10:22 PM,None,None,Yoga - Shukla ,12:41 AM,None,None,Karana - Vanija ,5:10 PM,"Karana - Vishti upto0""",4:25 AM,None,None,Sunsign - Vrishchika,"Moonsign - Karka""",Rahu Kalam - 08:14 AM to 09:37 AM,Gulikai Kalam - 01:47 PM to 03:10 PM,Yamaganda - 11:00 AM to 12:23 PM,Abhijit - 12:01 PM to 12:46 PM,Dur Muhurtam - 12:46 PMto 01:30 PM,Dur Muhurtam - 02:59 PM to 03:43 PM,Amrit Kalam - 04:08 PM to 05:41 PM,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),3b33e2990f0aa7a8bc929345802a5636@ical.drikpanchang.com,,,,
"Kartika, Saptami Krishna Paksha, 1941 Vikari Shaka Samvata",11/19/2019,11/20/2019,6:52 AM,5:56 PM,"Moonrise - 12:19 AM, Nov 20",Moonset - 12:43 PMShaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Mangalawara,Paksha - Krishna Paksha,Tithi - Saptami ,3:35 PM,None,None,Nakshatra - Ashlesha ,9:23 PM,None,None,Yoga - Brahma ,10:08 PM,None,None,Karana - Bava ,3:35 PM,Karana - Balava ,2:41 AM,None,None,Sunsign - Vrishchika,"Moonsign - Karka upto 09:23 PM""",Rahu Kalam - 03:10 PM to 04:33 PM,Gulikai Kalam - 12:24 PM to 01:47 PM,Yamaganda - 09:38 AM to 11:01 AM,Abhijit - 12:02 PM to 12:46 PM,Dur Muhurtam - 09:04 AM to 09:49 AM,Dur Muhurtam - 11:06 PM to 11:58 PM,Amrit Kalam - 07:51 PM to 09:23 PMVarjyam - 10:39 AM to 12:11 PM,Day Festivalsand Events - Kalabhairav Jayanti,"from www.drikpanchang.com ,,Mumbai"," India""",,,Drik Panchang - 2019 (1),9b71350c11a24577eb82893c4c54e668@ical.drikpanchang.com,,,
"Kartika, Ashtami Krishna Paksha, 1941 Vikari Shaka Samvata",11/20/2019,11/21/2019,6:52 AM,5:56 PM,"Moonrise - 01:19 AM, Nov 21",Moonset - 01:30 PMShaka Samvat - 1941 VikariVikram Samvat - 2076ParidhaviGujarati Samvat - 2076 Virodhakrit,Amanta Month - KartikaPurnimanta Month - Margashirsha,Weekday - Budhawara,Paksha - Krishna Paksha,Tithi - Ashtami ,1:41 PM,None,None,Nakshatra - Magha ,8:05 PM,None,None,Yoga - Indra ,7:19 PM,None,None,Karana - Kaulava ,1:41 PM,"Karana - Taitila upto1""",2:37 AM,None,None,Sunsign - Vrishchika,Moonsign - Simha,Rahu Kalam - 12:24 PM to 01:47 PM,Gulikai Kalam - 11:01 AM to 12:24 PM,Yamaganda - 08:15 AM to 09:38 AM,Abhijit - None,Dur Muhurtam - 12:02 PM to 12:46 PM,"Amrit Kalam - 05:49 PM to 07:20 PMVarjyam - 08:44 AM to 10:15 AMVarjyam - 03:34 AM, Nov 21 to 05:03 AM, Nov 21",from www.drikpanchang.com ,,"Mumbai, India",,,Drik Panchang - 2019 (1),f7563c8e46e472fd586586a326b5201c@ical.drikpanchang.com,,,,
